DATE,APP,CATEGORY,DAU Real,MAU Real,Stickiness Real,preds_dau,preds_mau,Stickiness Preds
2021-10-15 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,13892,73509,0.18898366186453358,11381,68251,0.16675213549984616
2021-10-15 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1530,21272,0.0719255359157578,1813,21438,0.08456945610598003
2021-10-15 00:00:00,Cartão de crédito Atacadão,FINANCE,320763,1950979,0.16441130324826664,304895,1867927,0.16322640017516746
2021-10-15 00:00:00,Cartão de crédito Carrefour,FINANCE,429623,2359633,0.18207195780021723,343570,2136020,0.16084587222966076
2021-10-15 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1163924,9279453,0.1254302381832205,1153225,9075281,0.12707320026784846
2021-10-15 00:00:00,Catho: oportunidades e emprego,OTHERS,41116,266355,0.15436541457828837,40901,260973,0.15672502519417716
2021-10-15 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,229120,1763371,0.12993295228287183,219603,1813240,0.12111082923385763
2021-10-15 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,8688,157634,0.05511501325856097,10622,188368,0.05638962031767604
2021-10-15 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,33333,307066,0.10855321005907524,24610,281661,0.08737453889604879
2021-10-15 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,276353,2879197,0.09598266461100091,261951,2864721,0.0914403182718317
2021-10-15 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,100602,974968,0.10318492504369374,112843,939635,0.12009237629505073
2021-10-15 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4488498,24459902,0.18350433292823495,4250213,23732454,0.17908864376182926
2021-10-15 00:00:00,Inter: conta digital completa,FINANCE,2466063,8213501,0.3002450477573449,2170528,8467360,0.25634058313334973
2021-10-15 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,18317,188878,0.09697794343438622,17853,199922,0.08929982693250367
2021-10-15 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,277326,2781652,0.09969830877478564,266104,2370781,0.1122431806227568
2021-10-15 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,262527,1956340,0.13419293169898894,264872,1990425,0.13307308740595603
2021-10-15 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,797538,4944663,0.16129269072533356,730588,4532111,0.16120258307883456
2021-10-15 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,500075,6207126,0.08056466068193234,441834,5919198,0.07464423389790306
2021-10-15 00:00:00,Mercado Livre: Compras Online,SHOPPING,17006916,70559519,0.2410293641599229,17009030,56737355,0.2997853883037022
2021-10-15 00:00:00,Netshoes: Loja de Esportes,SHOPPING,525713,3929005,0.13380308755015582,536456,4262818,0.12584539147577964
2021-10-15 00:00:00,Noverde: empréstimo em até 24h,FINANCE,20021,238725,0.08386637344224526,23783,253379,0.09386334305526504
2021-10-15 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,417526,1716272,0.24327495874779756,394868,1723342,0.22912921521090995
2021-10-15 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,22240,162121,0.1371814879010122,19882,165132,0.12040064917762759
2021-10-15 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,9693,97719,0.09919258281398705,11112,96923,0.11464771003786511
2021-10-15 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,10568,250803,0.04213665705753121,11790,300045,0.03929410588411738
2021-10-15 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,5009,52425,0.09554601812112541,7859,54769,0.1434935821358798
2021-10-15 00:00:00,Webmotors: comprar seminovos,OTHERS,101599,706766,0.14375196316744157,108277,643870,0.16816593411713546
2021-10-15 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,154068,1218440,0.1264469321427399,150673,1230993,0.12239955873022836
2021-10-16 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,126515,1099439,0.11507232324849309,109728,1097447,0.09998478286422943
2021-10-16 00:00:00,99: Carro particular e Taxi,OTHERS,4781589,25878065,0.18477382292686875,4237646,25300565,0.16749214889074612
2021-10-16 00:00:00,abastece-aí: cashback no posto,OTHERS,193968,1433053,0.13535298415341232,161843,1461714,0.11072138598932486
2021-10-16 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,10082,73631,0.13692602300661405,7571,67473,0.11220784610140352
2021-10-16 00:00:00,Cartão de crédito Atacadão,FINANCE,266691,1952513,0.13658859121552583,225271,1871781,0.12035115219141555
2021-10-16 00:00:00,Cartão de crédito Carrefour,FINANCE,341895,2359462,0.14490379586532862,300289,2177727,0.13789102123452573
2021-10-16 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1069173,9286311,0.11513430898448264,1016223,9128483,0.11132441173412932
2021-10-16 00:00:00,Catho: oportunidades e emprego,OTHERS,28275,266565,0.10607168983174835,29690,263198,0.11280480854717741
2021-10-16 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,217665,1767406,0.12315506454091477,228171,1837980,0.12414226487774623
2021-10-16 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,8925,157625,0.05662172878667724,10197,184421,0.05529196783446571
2021-10-16 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,31987,308916,0.10354594776573567,21064,281757,0.07475945584315563
2021-10-16 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,258206,2883911,0.08953327616559596,242300,2882285,0.08406524684408377
2021-10-16 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,100830,974854,0.10343087272555686,108266,937948,0.11542857386550213
2021-10-16 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4384021,24490853,0.17900646416847957,4263023,23716598,0.17974850355856264
2021-10-16 00:00:00,Inter: conta digital completa,FINANCE,1969769,8226214,0.23945025013937152,1584449,8454490,0.1874091754795381
2021-10-16 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,16771,188762,0.08884733156037762,17834,201523,0.08849610218188494
2021-10-16 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,284390,2800987,0.1015320670892082,244553,2362391,0.10351927348182413
2021-10-16 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,305520,1968831,0.15517837742294793,245237,1999515,0.12264824219873319
2021-10-16 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,750959,4961807,0.1513478859617071,641457,4536286,0.14140576674398395
2021-10-16 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,514663,6218335,0.0827654026359146,469252,5916556,0.07931168064664647
2021-10-16 00:00:00,Mercado Livre: Compras Online,SHOPPING,16002102,70574676,0.22673999948650136,15440837,57842706,0.2669452739641883
2021-10-16 00:00:00,Netshoes: Loja de Esportes,SHOPPING,527919,3945086,0.13381685468960625,509546,4245365,0.12002407331289536
2021-10-16 00:00:00,Noverde: empréstimo em até 24h,FINANCE,10828,236522,0.04578009656606996,12328,249993,0.04931338077466169
2021-10-16 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,328319,1715424,0.1913923321581137,305562,1720789,0.1775708701066778
2021-10-16 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,23914,162427,0.14722921681740106,26156,165286,0.15824691746427405
2021-10-16 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,5302,97801,0.05421212462040265,4952,96949,0.05107840204643679
2021-10-16 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,10066,250428,0.040195185841838774,10049,278926,0.036027476821809366
2021-10-16 00:00:00,Webmotors: comprar seminovos,OTHERS,107241,706841,0.1517187033576151,111469,651613,0.17106626172283243
2021-10-16 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,152990,1220415,0.1253589967347173,135037,1227707,0.10999122754859263
2021-10-17 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,127274,1099643,0.11574119964388442,131785,1101105,0.11968431711780439
2021-10-17 00:00:00,99: Carro particular e Taxi,OTHERS,3878212,25852579,0.15001257708176813,3954733,24941979,0.1585573061383782
2021-10-17 00:00:00,abastece-aí: cashback no posto,OTHERS,184080,1435366,0.12824603620261313,165971,1465345,0.11326411186444148
2021-10-17 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,7023,73613,0.09540434434135275,8464,67809,0.12482118892772345
2021-10-17 00:00:00,Cartão de crédito Atacadão,FINANCE,228698,1953870,0.11704872893283585,218364,1881994,0.11602800008926702
2021-10-17 00:00:00,Cartão de crédito Carrefour,FINANCE,294064,2359383,0.12463597474424458,301326,2192379,0.13744247687101546
2021-10-17 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1058321,9292268,0.11389264709110844,1049860,9128486,0.11500921401424069
2021-10-17 00:00:00,Catho: oportunidades e emprego,OTHERS,30256,266741,0.1134283818385625,30184,266171,0.11340078370671486
2021-10-17 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,231190,1773927,0.13032667071418383,212590,1844627,0.11524823175633882
2021-10-17 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,35231,310852,0.11333689344125178,23198,284375,0.08157538461538462
2021-10-17 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,255728,2895602,0.0883160047547971,233717,2873334,0.08134000432946535
2021-10-17 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,110381,973936,0.11333496246159912,106458,937102,0.11360342844215464
2021-10-17 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,4358265,24506885,0.17783839112967642,4241032,23706294,0.17889898775405383
2021-10-17 00:00:00,Inter: conta digital completa,FINANCE,1667892,8240993,0.2023896877475809,1560085,8425627,0.18515951394477823
2021-10-17 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,14953,189024,0.07910635686473676,17554,200939,0.08735984552525891
2021-10-17 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,276418,2820322,0.09800937623434487,253738,2386826,0.10630770739048427
2021-10-17 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,303567,1981451,0.15320439415357737,239640,2033316,0.11785674238534492
2021-10-17 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,692150,4977188,0.13906446772756023,582551,4513040,0.12908172761597503
2021-10-17 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,453582,6218682,0.0729386066050652,486796,5917799,0.08225963740911106
2021-10-17 00:00:00,Mercado Livre: Compras Online,SHOPPING,15768711,70592140,0.22337771598934386,15162626,57939297,0.2616984807392468
2021-10-17 00:00:00,Netshoes: Loja de Esportes,SHOPPING,536915,3962340,0.13550452510385277,662665,4437474,0.149333832716541
2021-10-17 00:00:00,Noverde: empréstimo em até 24h,FINANCE,9467,234829,0.0403144415723782,12717,249284,0.05101410439498724
2021-10-17 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,276526,1716007,0.16114503029416546,282372,1719732,0.16419535136870164
2021-10-17 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,26656,162488,0.1640490374673822,26025,165373,0.1573715177205469
2021-10-17 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,4717,97822,0.04822023675655783,4835,96809,0.0499437035812786
2021-10-17 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,8917,250084,0.03565601957742199,9801,272970,0.03590504451038576
2021-10-17 00:00:00,Webmotors: comprar seminovos,OTHERS,113739,704068,0.16154547572109512,106556,646672,0.16477596061063413
2021-10-17 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,158350,1224826,0.12928366968042806,173401,1231659,0.14078653263606242
2021-10-18 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,103559,1100860,0.09407099903711644,113598,1097086,0.10354520976477687
2021-10-18 00:00:00,99: Carro particular e Taxi,OTHERS,4106815,25845727,0.15889725214539333,4191732,25249789,0.16601057537550115
2021-10-18 00:00:00,abastece-aí: cashback no posto,OTHERS,191875,1433341,0.1338655630446628,195709,1468811,0.13324314700802214
2021-10-18 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,12657,73447,0.17232834560975943,11357,68229,0.16645414706356534
2021-10-18 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1888,21392,0.08825729244577413,1936,21521,0.08995864504437526
2021-10-18 00:00:00,Cartão de crédito Atacadão,FINANCE,324944,1951338,0.16652368784905536,296698,1883435,0.15753025721620337
2021-10-18 00:00:00,Cartão de crédito Carrefour,FINANCE,439182,2355465,0.18645235654106515,346084,2119580,0.16327951764028723
2021-10-18 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1164796,9295349,0.12530954996956004,1134191,9152991,0.12391479462833516
2021-10-18 00:00:00,Catho: oportunidades e emprego,OTHERS,44768,266997,0.1676722959434001,46178,268504,0.17198254029735124
2021-10-18 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,240961,1778095,0.13551638129571256,220926,1851698,0.11930995227083466
2021-10-18 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,10675,155696,0.06856309731785017,9622,180087,0.053429731185482575
2021-10-18 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,35872,311840,0.11503335043612109,25152,284211,0.0884976302817273
2021-10-18 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,275408,2901773,0.0949102496990633,271682,2863576,0.09487507927151226
2021-10-18 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,125078,973513,0.1284810783215016,110580,932385,0.11859907656172075
2021-10-18 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3731700,24531289,0.15212001293531702,3873560,23759746,0.16303036236161783
2021-10-18 00:00:00,Inter: conta digital completa,FINANCE,2297368,8254834,0.27830577816586016,2197172,8434262,0.26050554274932414
2021-10-18 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,15350,188935,0.08124487257522428,18031,201231,0.0896034905158748
2021-10-18 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,280123,2837283,0.09872931251482492,265418,2358481,0.11253768845286437
2021-10-18 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,319746,1992142,0.1605036187179428,269149,2048056,0.1314168167276676
2021-10-18 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,807191,4985427,0.1619101031867481,733479,4492818,0.16325588973334776
2021-10-18 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,393892,6218298,0.06334402114533591,417393,5921509,0.07048760712852079
2021-10-18 00:00:00,Mercado Livre: Compras Online,SHOPPING,18022486,70611834,0.2552332233715952,16112337,58070039,0.2774638570502768
2021-10-18 00:00:00,Netshoes: Loja de Esportes,SHOPPING,570827,3978109,0.1434920460952679,613416,4506223,0.13612641895441038
2021-10-18 00:00:00,Noverde: empréstimo em até 24h,FINANCE,16294,232019,0.07022700727095625,19377,247353,0.07833743678063335
2021-10-18 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,422354,1719737,0.2455922039242047,390986,1724846,0.2266787875555267
2021-10-18 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,22863,162930,0.14032406554962254,20337,165910,0.1225785064191429
2021-10-18 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,11654,98172,0.11871001915006316,10430,96575,0.10799896453533524
2021-10-18 00:00:00,Sub Viagens: passagens aéreas,TRAVEL_AND_LOCAL,1983,32552,0.06091791594986483,2719,33267,0.08173264796945923
2021-10-18 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,10419,249646,0.04173509689720645,10200,255823,0.03987131727796171
2021-10-18 00:00:00,Unimed Odonto - Plano Dental,HEALTH_AND_FITNESS,3137,36073,0.0869625481662185,2058,43770,0.047018505825908156
2021-10-18 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,7423,53671,0.1383056026532019,6700,55324,0.12110476465909913
2021-10-18 00:00:00,Webmotors: comprar seminovos,OTHERS,107520,702920,0.15296193023388152,107995,653941,0.16514486780917545
2021-10-18 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,165079,1225954,0.13465350249683103,148284,1228227,0.12073012562010117
2021-10-19 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,103656,1101765,0.09408176879824645,112863,1095943,0.10298254562509182
2021-10-19 00:00:00,99: Carro particular e Taxi,OTHERS,4050646,25847949,0.15671053823264663,4290468,25159766,0.17052893099244246
2021-10-19 00:00:00,abastece-aí: cashback no posto,OTHERS,200849,1433245,0.14013584558118117,195990,1473802,0.13298258517765615
2021-10-19 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,13217,73327,0.18024738500143195,11296,69416,0.16272905382044486
2021-10-19 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1873,21644,0.08653668453150988,1870,22563,0.08287904977175022
2021-10-19 00:00:00,Cartão de crédito Atacadão,FINANCE,325333,1951457,0.16671287145963246,307108,1890156,0.16247759444194024
2021-10-19 00:00:00,Cartão de crédito Carrefour,FINANCE,416643,2353524,0.17702942481147418,406499,2152914,0.18881339431115224
2021-10-19 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1069896,9228477,0.11593418935757221,1127462,9081197,0.12415345686256998
2021-10-19 00:00:00,Catho: oportunidades e emprego,OTHERS,51687,266877,0.1936734900347351,48377,269538,0.1794811863262323
2021-10-19 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,237141,1782877,0.13301029740133502,231616,1864861,0.12420014145826418
2021-10-19 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,9981,154417,0.06463666565209789,10227,179326,0.05703021313139199
2021-10-19 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,36531,313532,0.11651442277024354,25336,284471,0.0890635600816955
2021-10-19 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,258468,2898645,0.08916855979259275,272826,2845210,0.09588958284274271
2021-10-19 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,117892,972314,0.12124889696126971,110620,940233,0.11765168846445509
2021-10-19 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3748134,24543773,0.1527122174736541,3948471,23761031,0.1661742287192841
2021-10-19 00:00:00,Inter: conta digital completa,FINANCE,2263867,8275616,0.2735587296462281,2159587,8456940,0.2553626961998075
2021-10-19 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,15563,188747,0.08245429066422248,18119,201788,0.08979225722044919
2021-10-19 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,284514,2853212,0.09971709077348616,268657,2358134,0.11392779205931469
2021-10-19 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,307254,2002767,0.15341475069241703,270726,2090006,0.12953359942507342
2021-10-19 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,866284,5004349,0.1731062321992331,718804,4463961,0.16102380822771525
2021-10-19 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,387638,6213560,0.06238581425141143,418459,5932835,0.07053272170893005
2021-10-19 00:00:00,Mercado Livre: Compras Online,SHOPPING,17841540,70634182,0.25259073574321284,15356289,57684545,0.26621149564411056
2021-10-19 00:00:00,Netshoes: Loja de Esportes,SHOPPING,534326,3989567,0.13393082507450058,577584,4661782,0.12389768547735608
2021-10-19 00:00:00,Noverde: empréstimo em até 24h,FINANCE,15922,229124,0.06949075609713518,18866,242819,0.0776957322120592
2021-10-19 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,401237,1722203,0.23297892292604297,393132,1728281,0.2274699542493379
2021-10-19 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,18672,162594,0.11483818591091922,21143,166087,0.12730075201550994
2021-10-19 00:00:00,Sub Viagens: passagens aéreas,TRAVEL_AND_LOCAL,1874,31628,0.059251296319716706,2557,32243,0.07930403498433769
2021-10-19 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,10301,249351,0.04131124398939647,10266,242795,0.04228258407298338
2021-10-19 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,7052,54507,0.12937787807070653,6265,55308,0.113274752296232
2021-10-19 00:00:00,Voopter: Passagens aéreas,TRAVEL_AND_LOCAL,2183,16045,0.13605484574633842,3777,34918,0.10816770719972507
2021-10-19 00:00:00,Webmotors: comprar seminovos,OTHERS,108262,702052,0.15420795040823188,108077,642894,0.16811013946311523
2021-10-19 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,158542,1228791,0.12902275488671386,152386,1226312,0.12426364579324022
2021-10-20 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,106680,1101722,0.09683023485053398,109733,1097589,0.09997640282473677
2021-10-20 00:00:00,99: Carro particular e Taxi,OTHERS,4083984,25869367,0.15786949870091527,4125655,25154981,0.16400946595825297
2021-10-20 00:00:00,abastece-aí: cashback no posto,OTHERS,219861,1439780,0.15270457986636848,199532,1479885,0.13482939552735518
2021-10-20 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,12769,73160,0.17453526517222526,11279,69919,0.16131523620189075
2021-10-20 00:00:00,Cartão de crédito Atacadão,FINANCE,357185,1955166,0.1826878126972339,313763,1879939,0.16690062815867962
2021-10-20 00:00:00,Cartão de crédito Carrefour,FINANCE,453065,2356564,0.19225660750143006,411920,2113395,0.19490913908663549
2021-10-20 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1031056,9173169,0.11239910656829717,1098710,9099781,0.12074026836470021
2021-10-20 00:00:00,Catho: oportunidades e emprego,OTHERS,45260,266150,0.1700544805560774,44937,266527,0.16860205532647723
2021-10-20 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,235278,1786913,0.1316672943786295,221863,1865934,0.11890184754659061
2021-10-20 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,9480,153328,0.061828237503913176,10477,172726,0.0606567627340412
2021-10-20 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,37362,314898,0.11864794314349408,23174,283793,0.08165810996042891
2021-10-20 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,241504,2886360,0.08367078257736388,271154,2838430,0.0955295709247718
2021-10-20 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,109115,970869,0.11238900407779011,148274,975729,0.1519622764107657
2021-10-20 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3690840,24543493,0.15037957311129269,3910513,23779851,0.16444648875217932
2021-10-20 00:00:00,Inter: conta digital completa,FINANCE,2385977,8291881,0.2877485820165533,2132995,8466626,0.2519297533633823
2021-10-20 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,16521,188463,0.08766176915362697,17824,202241,0.08813247561078119
2021-10-20 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,273884,2867384,0.0955170287621051,267681,2373666,0.11277113123750351
2021-10-20 00:00:00,Lojas Marisa: Roupas e Sapatos,SHOPPING,298437,2010626,0.1484298919838896,257406,2104560,0.12230870110616945
2021-10-20 00:00:00,Lojas Renner - Comprar Roupas,SHOPPING,764143,5008290,0.15257562960611307,719219,4428113,0.16242110352649086
2021-10-20 00:00:00,McDonald’s: Cupons e Delivery,FOOD_AND_DRINK,394190,6212734,0.0634487167807281,453994,5936674,0.0764727859404104
2021-10-20 00:00:00,Mercado Livre: Compras Online,SHOPPING,17710691,70651937,0.250675236264223,15232283,56939140,0.2675186699342491
2021-10-20 00:00:00,Netshoes: Loja de Esportes,SHOPPING,577198,4005818,0.14408992120960062,606722,4619986,0.13132550618118757
2021-10-20 00:00:00,Noverde: empréstimo em até 24h,FINANCE,15082,225172,0.0669799086920221,18241,240189,0.07594436048278647
2021-10-20 00:00:00,"Original - Pix, Digital, Cashback e Empréstimos",FINANCE,407225,1723335,0.23630054516388282,420456,1725126,0.24372480618806974
2021-10-20 00:00:00,pede.ai: delivery de comidas,FOOD_AND_DRINK,19503,163023,0.11963342595830036,19873,165927,0.11976953720612077
2021-10-20 00:00:00,Seguros Unimed: Faça cotação,HEALTH_AND_FITNESS,10724,96790,0.11079656989358405,11582,97034,0.11936022425129336
2021-10-20 00:00:00,Ultragaz: Pedir botijão de gás,SHOPPING,10423,249347,0.04180118469442183,9899,234529,0.04220799986355632
2021-10-20 00:00:00,ViajaNet: Passagens Aéreas,TRAVEL_AND_LOCAL,6616,54751,0.1208379755620902,7201,55543,0.1296473002898655
2021-10-20 00:00:00,Webmotors: comprar seminovos,OTHERS,105276,701534,0.15006542804767836,107361,637717,0.16835210602822254
2021-10-20 00:00:00,Zattini: Loja de Roupas Online,SHOPPING,163003,1230713,0.13244598862610535,153720,1225449,0.12543973678219167
2021-10-21 00:00:00,99 Food: Entrega de Comida,FOOD_AND_DRINK,107173,1101306,0.09731446119425483,108577,1096714,0.09900210993932784
2021-10-21 00:00:00,99: Carro particular e Taxi,OTHERS,4134196,25888466,0.15969258278957124,4238946,25314324,0.16745246683261225
2021-10-21 00:00:00,abastece-aí: cashback no posto,OTHERS,225496,1447162,0.15581945905157818,196931,1488290,0.1323203139173145
2021-10-21 00:00:00,Asaas: Receba por Boleto e Pix,OTHERS,13090,72954,0.17942813279600844,11034,69681,0.15835019589271107
2021-10-21 00:00:00,BTFIT: Personal trainer online,HEALTH_AND_FITNESS,1678,22068,0.07603770164944716,1796,22480,0.0798932384341637
2021-10-21 00:00:00,Cartão de crédito Atacadão,FINANCE,315470,1952020,0.1616120736467864,315181,1874054,0.16818138644884298
2021-10-21 00:00:00,Cartão de crédito Carrefour,FINANCE,393285,2351723,0.16723270555248215,405990,2137263,0.1899579041044551
2021-10-21 00:00:00,Casas Bahia: Comprar Online,SHOPPING,1044565,9139343,0.11429322654812277,1120140,9133384,0.12264238534151198
2021-10-21 00:00:00,Catho: oportunidades e emprego,OTHERS,49101,265509,0.18493158424008227,44425,266743,0.16654607618569184
2021-10-21 00:00:00,"Centauro: Loja de roupas, tênis, chuteira, calçado",SHOPPING,227359,1790181,0.12700335887823633,224087,1895583,0.11821534588567212
2021-10-21 00:00:00,Destinos CVC: pacotes e hotéis,TRAVEL_AND_LOCAL,9035,152194,0.05936502096009041,10379,170005,0.06105114555454251
2021-10-21 00:00:00,Época Cosméticos e Maquiagens,SHOPPING,33681,315660,0.10670024710131154,25149,285045,0.08822817449876336
2021-10-21 00:00:00,Extra: Loja Online e Ofertas,SHOPPING,228966,2883449,0.07940698795088798,275281,2849934,0.09659206143019453
2021-10-21 00:00:00,"Hurb: Hotéis, Resorts e Pacotes de Viagem",TRAVEL_AND_LOCAL,112431,972002,0.1156695150833023,109765,951759,0.11532856531958195
2021-10-21 00:00:00,iFood Delivery de Comida,FOOD_AND_DRINK,3577369,24547382,0.14573321912699286,3963745,23770532,0.16675036974351268
2021-10-21 00:00:00,Inter: conta digital completa,FINANCE,2254239,8296428,0.2717119946077999,2167577,8449520,0.2565325604294682
2021-10-21 00:00:00,"James Delivery: Entrega de Mercado, Farmácia e +",FOOD_AND_DRINK,16237,188049,0.08634451658876144,17672,201353,0.08776626124269318
2021-10-21 00:00:00,Loja C&A: Comprar roupa e mais,SHOPPING,261182,2880463,0.09067361740109142,270149,2377428,0.11363078082701138
